onset	duration	sample	trial_type	response_time	stim_file	value
403.8500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
404.4120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
404.6940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.2620000000	n/a	n/a	Fixation	n/a	n/a	S100
406.1420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
406.7280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
407.1800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
407.7460000000	n/a	n/a	Fixation	n/a	n/a	S100
408.7580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
409.5480000000	n/a	n/a	Response: Left	n/a	n/a	S  2
409.8980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.4660000000	n/a	n/a	Fixation	n/a	n/a	S100
411.4360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
411.9440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
412.2500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
412.8160000000	n/a	n/a	Fixation	n/a	n/a	S100
413.8380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
414.5760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
414.9360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.5020000000	n/a	n/a	Fixation	n/a	n/a	S100
416.5340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
417.0680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.4880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
418.0540000000	n/a	n/a	Fixation	n/a	n/a	S100
419.0360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
419.5040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
419.8060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.3720000000	n/a	n/a	Fixation	n/a	n/a	S100
421.2440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
421.6960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
421.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.5240000000	n/a	n/a	Fixation	n/a	n/a	S100
423.4660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
424.0220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.2920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
424.8600000000	n/a	n/a	Fixation	n/a	n/a	S100
425.9000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
426.4380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
426.7600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
428.1800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
428.7780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
429.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
430.6280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
431.7740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
432.1140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
432.6820000000	n/a	n/a	Fixation	n/a	n/a	S100
433.5440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
433.8740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
434.3000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
434.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
435.8080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
436.3020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
436.7520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.3180000000	n/a	n/a	Fixation	n/a	n/a	S100
438.3500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
439.0500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
439.3540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.9200000000	n/a	n/a	Fixation	n/a	n/a	S100
440.9020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
441.3700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
441.7720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
442.3400000000	n/a	n/a	Fixation	n/a	n/a	S100
443.3500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
443.7220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
444.0900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
444.6580000000	n/a	n/a	Fixation	n/a	n/a	S100
445.6380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
446.6380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
447.0920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
447.6600000000	n/a	n/a	Fixation	n/a	n/a	S100
448.6720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
449.3620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
449.6440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
450.2120000000	n/a	n/a	Fixation	n/a	n/a	S100
451.1940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
451.7780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
452.0960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
452.6640000000	n/a	n/a	Fixation	n/a	n/a	S100
453.5660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
454.1660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
454.6160000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
455.1820000000	n/a	n/a	Fixation	n/a	n/a	S100
456.0840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
456.9380000000	n/a	n/a	Response: Up	n/a	n/a	S  1
457.4000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
457.9680000000	n/a	n/a	Fixation	n/a	n/a	S100
458.8800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
459.7740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
460.1860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
460.7540000000	n/a	n/a	Fixation	n/a	n/a	S100
461.8040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
462.3660000000	n/a	n/a	Response: Up	n/a	n/a	S  1
462.8040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
463.3720000000	n/a	n/a	Fixation	n/a	n/a	S100
464.2640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
465.3340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
465.6400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
466.2080000000	n/a	n/a	Fixation	n/a	n/a	S100
467.1780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
467.6020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
468.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
468.6420000000	n/a	n/a	Fixation	n/a	n/a	S100
469.6140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
470.0740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
470.3940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
470.9620000000	n/a	n/a	Fixation	n/a	n/a	S100
471.9920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
472.4220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
472.7120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
473.2800000000	n/a	n/a	Fixation	n/a	n/a	S100
474.1700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
474.7140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
475.1640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
475.7320000000	n/a	n/a	Fixation	n/a	n/a	S100
476.6120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
477.2220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
477.5160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
478.0840000000	n/a	n/a	Fixation	n/a	n/a	S100
478.9840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
479.4700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
479.7840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
480.3520000000	n/a	n/a	Fixation	n/a	n/a	S100
481.3120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
481.9420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
482.3540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
520.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
521.1340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
522.3100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
522.6000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
523.1680000000	n/a	n/a	Fixation	n/a	n/a	S100
524.0880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
524.5980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
524.9680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
525.5360000000	n/a	n/a	Fixation	n/a	n/a	S100
526.4980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
526.9300000000	n/a	n/a	Response: Up	n/a	n/a	S  1
527.2700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
527.8380000000	n/a	n/a	Fixation	n/a	n/a	S100
528.8280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
529.3180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
529.6720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
530.2400000000	n/a	n/a	Fixation	n/a	n/a	S100
531.1900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
531.7380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
532.0080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
532.5740000000	n/a	n/a	Fixation	n/a	n/a	S100
533.5560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
534.0140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
534.4420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
535.0100000000	n/a	n/a	Fixation	n/a	n/a	S100
536.0120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
536.5980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
537.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
537.6280000000	n/a	n/a	Fixation	n/a	n/a	S100
538.6400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
539.0780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
539.4300000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
539.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
541.0080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
541.6220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
542.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
542.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
543.6140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
544.4460000000	n/a	n/a	Response: Right	n/a	n/a	S  3
544.7680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
545.3340000000	n/a	n/a	Fixation	n/a	n/a	S100
546.2360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
546.7860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
547.1700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
547.7360000000	n/a	n/a	Fixation	n/a	n/a	S100
