onset	duration	sample	trial_type	response_time	stim_file	value
68.0860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
68.6520000000	n/a	n/a	Fixation	n/a	n/a	S100
69.5440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
70.0580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
70.4380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
71.0040000000	n/a	n/a	Fixation	n/a	n/a	S100
72.0560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
72.6220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
72.9400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
73.5060000000	n/a	n/a	Fixation	n/a	n/a	S100
74.4980000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
74.7940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
75.1740000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
75.7420000000	n/a	n/a	Fixation	n/a	n/a	S100
76.6220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
76.9620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
77.2600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
77.8260000000	n/a	n/a	Fixation	n/a	n/a	S100
78.6880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
79.3540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
79.6280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
80.1960000000	n/a	n/a	Fixation	n/a	n/a	S100
81.0660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
81.4700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
81.7800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
82.3460000000	n/a	n/a	Fixation	n/a	n/a	S100
83.3080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
83.9600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
84.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
84.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
85.9740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
86.2880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
86.6340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
87.2000000000	n/a	n/a	Fixation	n/a	n/a	S100
88.0920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
88.6160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
89.0020000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
89.5680000000	n/a	n/a	Fixation	n/a	n/a	S100
90.5600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
91.0520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
91.4200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
91.9880000000	n/a	n/a	Fixation	n/a	n/a	S100
92.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
93.7080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
94.0880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
94.6560000000	n/a	n/a	Fixation	n/a	n/a	S100
95.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
96.0920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
96.4740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
97.0420000000	n/a	n/a	Fixation	n/a	n/a	S100
98.0020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
98.5080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
98.8600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
99.4260000000	n/a	n/a	Fixation	n/a	n/a	S100
100.2980000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
100.7920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
101.2440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
101.8120000000	n/a	n/a	Fixation	n/a	n/a	S100
102.7520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
103.7840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
104.2300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
104.7980000000	n/a	n/a	Fixation	n/a	n/a	S100
105.7280000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
106.1920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
106.6660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
107.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
108.2740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
109.1840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
109.6500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
110.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
111.2200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
111.7920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
112.2360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
112.8040000000	n/a	n/a	Fixation	n/a	n/a	S100
113.7540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
114.2800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
114.6720000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
115.2380000000	n/a	n/a	Fixation	n/a	n/a	S100
116.1000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
116.6080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
116.9220000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
117.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
118.4020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
119.0680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
119.5240000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
120.0920000000	n/a	n/a	Fixation	n/a	n/a	S100
121.1140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
121.6880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
122.0100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
122.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
123.6180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
124.0640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
124.4460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
125.0120000000	n/a	n/a	Fixation	n/a	n/a	S100
126.0240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
126.6520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
127.0300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
127.5980000000	n/a	n/a	Fixation	n/a	n/a	S100
128.5380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
129.0720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
129.4000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
129.9660000000	n/a	n/a	Fixation	n/a	n/a	S100
130.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
131.4120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
131.6840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
132.2520000000	n/a	n/a	Fixation	n/a	n/a	S100
133.1420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
133.7760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
134.0700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
134.6360000000	n/a	n/a	Fixation	n/a	n/a	S100
135.6380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
136.0960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
136.4220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
136.9880000000	n/a	n/a	Fixation	n/a	n/a	S100
137.9100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
138.3960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
138.6900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
139.2560000000	n/a	n/a	Fixation	n/a	n/a	S100
140.2180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
141.0200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
141.4420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
142.0080000000	n/a	n/a	Fixation	n/a	n/a	S100
143.0300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
143.5120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
143.8260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
144.3940000000	n/a	n/a	Fixation	n/a	n/a	S100
145.3040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
145.8360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
146.1620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
146.7280000000	n/a	n/a	Fixation	n/a	n/a	S100
147.7100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
148.5520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
148.8800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
149.4480000000	n/a	n/a	Fixation	n/a	n/a	S100
150.3480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
150.8600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
151.3000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
151.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
152.8080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
153.3520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
153.6500000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
154.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
155.2300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
155.7520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
156.1860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
156.7540000000	n/a	n/a	Fixation	n/a	n/a	S100
157.6740000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
158.1520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
158.5220000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
159.0880000000	n/a	n/a	Fixation	n/a	n/a	S100
160.0000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
160.6400000000	n/a	n/a	Response: Right	n/a	n/a	S  3
161.0060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
161.5740000000	n/a	n/a	Fixation	n/a	n/a	S100
162.5040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
163.0600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
163.3240000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
163.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
164.7840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
165.3880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
165.7260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
166.2940000000	n/a	n/a	Fixation	n/a	n/a	S100
167.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
167.6880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
168.0120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
168.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
169.5200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
169.9400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
170.2300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
170.7980000000	n/a	n/a	Fixation	n/a	n/a	S100
171.8380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
172.5000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
172.8480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
173.4160000000	n/a	n/a	Fixation	n/a	n/a	S100
174.3580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
174.9320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
175.2340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
175.8000000000	n/a	n/a	Fixation	n/a	n/a	S100
176.7620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
177.2200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
177.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
178.2520000000	n/a	n/a	Fixation	n/a	n/a	S100
179.1340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
179.6760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
180.1380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
180.7040000000	n/a	n/a	Fixation	n/a	n/a	S100
181.7360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
182.2360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
182.6220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
183.1900000000	n/a	n/a	Fixation	n/a	n/a	S100
184.1020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
184.5760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
184.9080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
185.4760000000	n/a	n/a	Fixation	n/a	n/a	S100
186.3460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
186.8200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
187.2440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
187.8100000000	n/a	n/a	Fixation	n/a	n/a	S100
188.8020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
189.4480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
189.9120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
190.4780000000	n/a	n/a	Fixation	n/a	n/a	S100
191.4400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
191.9280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
192.3800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
192.9480000000	n/a	n/a	Fixation	n/a	n/a	S100
193.8380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
194.2480000000	n/a	n/a	Response: Up	n/a	n/a	S  1
194.5320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
195.1000000000	n/a	n/a	Fixation	n/a	n/a	S100
196.1100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
196.6240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
196.9660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
197.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
198.5660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
199.0640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
199.4520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
200.0200000000	n/a	n/a	Fixation	n/a	n/a	S100
201.0000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
201.7440000000	n/a	n/a	Response: Right	n/a	n/a	S  3
202.1540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
202.7220000000	n/a	n/a	Fixation	n/a	n/a	S100
203.5920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
204.1080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
204.4560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
205.0240000000	n/a	n/a	Fixation	n/a	n/a	S100
205.9440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
206.4400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
206.8420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
207.4080000000	n/a	n/a	Fixation	n/a	n/a	S100
208.2900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
208.8720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
209.2100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
209.7760000000	n/a	n/a	Fixation	n/a	n/a	S100
210.7580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
211.2320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
211.5440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
212.1120000000	n/a	n/a	Fixation	n/a	n/a	S100
213.0840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
213.6560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
213.9800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
214.5480000000	n/a	n/a	Fixation	n/a	n/a	S100
215.5380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
216.0520000000	n/a	n/a	Response: Right	n/a	n/a	S  3
216.4320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
216.9980000000	n/a	n/a	Fixation	n/a	n/a	S100
217.9500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
218.8160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
219.2180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
219.7840000000	n/a	n/a	Fixation	n/a	n/a	S100
220.7360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
221.2180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
221.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
264.7680000000	n/a	n/a	Fixation	n/a	n/a	S100
265.6700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
266.2620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
266.6040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
267.1700000000	n/a	n/a	Fixation	n/a	n/a	S100
268.1420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
268.5700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
268.9060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
269.4720000000	n/a	n/a	Fixation	n/a	n/a	S100
270.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
271.2100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
271.5240000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
272.0900000000	n/a	n/a	Fixation	n/a	n/a	S100
272.9520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
273.4060000000	n/a	n/a	Response: Up	n/a	n/a	S  1
273.6760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
274.2420000000	n/a	n/a	Fixation	n/a	n/a	S100
275.1040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
275.5460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
276.0100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
276.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
277.5180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
278.0500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
278.4620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
279.0300000000	n/a	n/a	Fixation	n/a	n/a	S100
279.9000000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
280.4500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
280.7800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
281.3480000000	n/a	n/a	Fixation	n/a	n/a	S100
282.2700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
282.7540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
283.1660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
283.7320000000	n/a	n/a	Fixation	n/a	n/a	S100
284.6940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
285.1580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
285.4500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
286.0180000000	n/a	n/a	Fixation	n/a	n/a	S100
286.9300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
287.4740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
287.8020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
288.3700000000	n/a	n/a	Fixation	n/a	n/a	S100
289.3520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
289.8180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
290.1880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
290.7560000000	n/a	n/a	Fixation	n/a	n/a	S100
