onset	duration	sample	trial_type	response_time	stim_file	value
323.9100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
324.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
324.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
325.9140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
326.4260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
326.8000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
327.3680000000	n/a	n/a	Fixation	n/a	n/a	S100
328.2580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
328.7460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
329.0680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
329.6360000000	n/a	n/a	Fixation	n/a	n/a	S100
330.5960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
331.1020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
331.5540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
332.1200000000	n/a	n/a	Fixation	n/a	n/a	S100
332.9820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
333.4540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
333.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
334.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
335.4500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
335.9420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
336.2740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
336.8420000000	n/a	n/a	Fixation	n/a	n/a	S100
337.8220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
338.2460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
338.6760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
339.2420000000	n/a	n/a	Fixation	n/a	n/a	S100
340.2540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
340.7180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
341.1780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
341.7440000000	n/a	n/a	Fixation	n/a	n/a	S100
342.5960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
343.1500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
343.5300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
344.0960000000	n/a	n/a	Fixation	n/a	n/a	S100
345.1480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
345.7300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
346.0980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
346.6660000000	n/a	n/a	Fixation	n/a	n/a	S100
347.6960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
348.1940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
348.5160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
349.0840000000	n/a	n/a	Fixation	n/a	n/a	S100
350.1340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
350.5900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
351.0360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
351.6020000000	n/a	n/a	Fixation	n/a	n/a	S100
352.5340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
352.9620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
353.3700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
353.9380000000	n/a	n/a	Fixation	n/a	n/a	S100
354.8080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
355.2620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
355.6060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.1720000000	n/a	n/a	Fixation	n/a	n/a	S100
357.1340000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
357.5420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
357.8900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
358.4580000000	n/a	n/a	Fixation	n/a	n/a	S100
359.4180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
359.8820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
360.1760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
360.7420000000	n/a	n/a	Fixation	n/a	n/a	S100
361.6140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
362.0780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
362.3440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
362.9100000000	n/a	n/a	Fixation	n/a	n/a	S100
363.9220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
364.3900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
364.7460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
365.3120000000	n/a	n/a	Fixation	n/a	n/a	S100
366.2440000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
366.7340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
367.1300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
367.6980000000	n/a	n/a	Fixation	n/a	n/a	S100
368.6800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
369.1500000000	n/a	n/a	Response: Right	n/a	n/a	S  3
369.4320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
370.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
371.0200000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
371.4820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
371.9520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
372.5180000000	n/a	n/a	Fixation	n/a	n/a	S100
373.5100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.9820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
374.4020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
376.0020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
376.4860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
376.9040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
377.4720000000	n/a	n/a	Fixation	n/a	n/a	S100
378.5040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
378.9700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
379.3400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.9080000000	n/a	n/a	Fixation	n/a	n/a	S100
380.7880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
381.2460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
381.6580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
382.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
383.1260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
383.6820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
384.0260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.5940000000	n/a	n/a	Fixation	n/a	n/a	S100
385.5660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
385.9860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
386.3280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
386.8960000000	n/a	n/a	Fixation	n/a	n/a	S100
387.7860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
388.2980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
388.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.3140000000	n/a	n/a	Fixation	n/a	n/a	S100
390.2660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
390.7780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
391.2500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.8160000000	n/a	n/a	Fixation	n/a	n/a	S100
392.7380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
393.1780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
393.6500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
394.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
395.1800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
395.6780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
396.0020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
396.5700000000	n/a	n/a	Fixation	n/a	n/a	S100
397.4700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
397.9540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
398.2540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.8220000000	n/a	n/a	Fixation	n/a	n/a	S100
399.8120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
400.3220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
400.7220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
401.2900000000	n/a	n/a	Fixation	n/a	n/a	S100
402.1520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
402.6180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
403.0080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.5760000000	n/a	n/a	Fixation	n/a	n/a	S100
404.5260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
405.0220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
405.2940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.8600000000	n/a	n/a	Fixation	n/a	n/a	S100
406.8920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
407.3740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
407.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
408.3460000000	n/a	n/a	Fixation	n/a	n/a	S100
409.3660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
409.7660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
410.1140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
411.5320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
412.0700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
412.3660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
412.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
413.8940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
414.4260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
414.8500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.4180000000	n/a	n/a	Fixation	n/a	n/a	S100
416.3580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
416.8180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
417.2680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
417.8360000000	n/a	n/a	Fixation	n/a	n/a	S100
418.8580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
419.3380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
419.7380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.3040000000	n/a	n/a	Fixation	n/a	n/a	S100
421.1760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
421.6660000000	n/a	n/a	Response: Up	n/a	n/a	S  1
422.1220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.6900000000	n/a	n/a	Fixation	n/a	n/a	S100
423.7200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
424.1940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
424.4920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.0580000000	n/a	n/a	Fixation	n/a	n/a	S100
426.1100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
426.4980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
426.8920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.4600000000	n/a	n/a	Fixation	n/a	n/a	S100
428.4520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
428.9020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
429.2620000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
429.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
430.8700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
431.4140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
431.7460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.3140000000	n/a	n/a	Fixation	n/a	n/a	S100
433.2340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
433.6940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
434.1480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.7160000000	n/a	n/a	Fixation	n/a	n/a	S100
435.7560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
436.2180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
436.6160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.1840000000	n/a	n/a	Fixation	n/a	n/a	S100
438.1360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
438.5640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
438.9680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.5360000000	n/a	n/a	Fixation	n/a	n/a	S100
440.5260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
441.0080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
441.4040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
442.9220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
443.5320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
443.8060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
444.3720000000	n/a	n/a	Fixation	n/a	n/a	S100
445.3640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
445.8960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
446.3240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
447.7420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
448.1560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
448.4260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
448.9920000000	n/a	n/a	Fixation	n/a	n/a	S100
449.8640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
450.3440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
450.6100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
451.1780000000	n/a	n/a	Fixation	n/a	n/a	S100
452.0300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
452.5160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
452.9460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
453.5140000000	n/a	n/a	Fixation	n/a	n/a	S100
454.4940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
454.9840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
455.3980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
455.9640000000	n/a	n/a	Fixation	n/a	n/a	S100
456.8460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
457.2840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
457.6820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
458.2500000000	n/a	n/a	Fixation	n/a	n/a	S100
459.1220000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
459.6040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
459.9840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
460.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
461.6020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
462.0840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
462.5360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
463.1040000000	n/a	n/a	Fixation	n/a	n/a	S100
464.0140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
464.4800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
464.8040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
465.3720000000	n/a	n/a	Fixation	n/a	n/a	S100
466.3940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
466.8320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
467.2400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
467.8080000000	n/a	n/a	Fixation	n/a	n/a	S100
468.7480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
469.3320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
469.6260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
470.1920000000	n/a	n/a	Fixation	n/a	n/a	S100
471.0440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
471.5720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
471.8440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
472.4100000000	n/a	n/a	Fixation	n/a	n/a	S100
473.3320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
473.8720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
474.2620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
474.8300000000	n/a	n/a	Fixation	n/a	n/a	S100
475.7100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
476.1960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
476.5800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
522.5820000000	n/a	n/a	Fixation	n/a	n/a	S100
523.6340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
524.9120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
525.1840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
525.7520000000	n/a	n/a	Fixation	n/a	n/a	S100
526.7520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
527.2680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
527.6520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
528.2200000000	n/a	n/a	Fixation	n/a	n/a	S100
529.1320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
529.6400000000	n/a	n/a	Response: Right	n/a	n/a	S  3
529.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
530.4880000000	n/a	n/a	Fixation	n/a	n/a	S100
531.3700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
531.7960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
532.2220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
532.7900000000	n/a	n/a	Fixation	n/a	n/a	S100
533.6920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
534.7960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
535.1920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
535.7580000000	n/a	n/a	Fixation	n/a	n/a	S100
536.7700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
537.7960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
538.1100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
538.6780000000	n/a	n/a	Fixation	n/a	n/a	S100
539.6500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
540.1000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
540.5120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
541.0800000000	n/a	n/a	Fixation	n/a	n/a	S100
541.9400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
542.3960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
542.7640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
543.3320000000	n/a	n/a	Fixation	n/a	n/a	S100
544.2720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
544.7360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
545.2000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
545.7660000000	n/a	n/a	Fixation	n/a	n/a	S100
546.7280000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
547.2000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
547.4680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
548.0340000000	n/a	n/a	Fixation	n/a	n/a	S100
549.0160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
549.5360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
549.9700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
550.5360000000	n/a	n/a	Fixation	n/a	n/a	S100
