onset	duration	sample	trial_type	response_time	stim_file	value
347.4520000000	n/a	n/a	Fixation	n/a	n/a	S100
348.3120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
348.7880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
349.0860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
349.6520000000	n/a	n/a	Fixation	n/a	n/a	S100
350.7040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
351.1440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
351.5880000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
352.1540000000	n/a	n/a	Fixation	n/a	n/a	S100
353.1460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
353.6440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
354.0060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
354.5740000000	n/a	n/a	Fixation	n/a	n/a	S100
355.6040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
356.0000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
356.2740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.8420000000	n/a	n/a	Fixation	n/a	n/a	S100
357.7420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
358.1880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
358.5760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
359.1440000000	n/a	n/a	Fixation	n/a	n/a	S100
360.0340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
360.4560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
360.7440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
361.3120000000	n/a	n/a	Fixation	n/a	n/a	S100
362.2920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
362.7040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
362.9800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
363.5460000000	n/a	n/a	Fixation	n/a	n/a	S100
364.4080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
364.8440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
365.1980000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
365.7640000000	n/a	n/a	Fixation	n/a	n/a	S100
366.6760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
367.1120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
367.4320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
368.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
368.9120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
369.3200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
369.6520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
370.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
371.2600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
371.8160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
372.1200000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
372.6860000000	n/a	n/a	Fixation	n/a	n/a	S100
373.7180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
374.1560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
374.6060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
375.1720000000	n/a	n/a	Fixation	n/a	n/a	S100
376.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
376.6160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
377.0560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
377.6240000000	n/a	n/a	Fixation	n/a	n/a	S100
378.5460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
378.9680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
379.3920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.9600000000	n/a	n/a	Fixation	n/a	n/a	S100
380.9600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
381.4080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
381.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
382.3440000000	n/a	n/a	Fixation	n/a	n/a	S100
383.3560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
383.7520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
384.0280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.5960000000	n/a	n/a	Fixation	n/a	n/a	S100
385.5480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
385.9880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
386.3480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
386.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
387.8260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
388.2720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
388.6000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.1660000000	n/a	n/a	Fixation	n/a	n/a	S100
390.0880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
390.5260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
390.9680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
392.4360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
392.8820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
393.2700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
393.8360000000	n/a	n/a	Fixation	n/a	n/a	S100
394.8080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
395.2260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
395.6880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
396.2540000000	n/a	n/a	Fixation	n/a	n/a	S100
397.1360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
397.5180000000	n/a	n/a	Response: Right	n/a	n/a	S  3
397.8060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
398.3740000000	n/a	n/a	Fixation	n/a	n/a	S100
399.2840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
399.6740000000	n/a	n/a	Response: Right	n/a	n/a	S  3
400.0920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
400.6580000000	n/a	n/a	Fixation	n/a	n/a	S100
401.6600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
402.0980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
402.4920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
403.0600000000	n/a	n/a	Fixation	n/a	n/a	S100
403.9720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
404.3420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
404.7620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
406.3100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
406.6860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
406.9620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
407.5300000000	n/a	n/a	Fixation	n/a	n/a	S100
408.4520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
408.9180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
409.1980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
409.7660000000	n/a	n/a	Fixation	n/a	n/a	S100
410.6460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
411.0860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
411.4160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
411.9840000000	n/a	n/a	Fixation	n/a	n/a	S100
412.8940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
413.2740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
413.6520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
414.2180000000	n/a	n/a	Fixation	n/a	n/a	S100
415.2500000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
415.7060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
416.1200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
416.6880000000	n/a	n/a	Fixation	n/a	n/a	S100
417.5680000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
418.0340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
418.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
418.9380000000	n/a	n/a	Fixation	n/a	n/a	S100
419.9600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
420.3540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
420.6560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
421.2240000000	n/a	n/a	Fixation	n/a	n/a	S100
422.1760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
422.6300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
422.9420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
423.5080000000	n/a	n/a	Fixation	n/a	n/a	S100
424.3700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
424.7660000000	n/a	n/a	Response: Up	n/a	n/a	S  1
425.1260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.6940000000	n/a	n/a	Fixation	n/a	n/a	S100
426.6260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
427.0260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
427.4280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
428.8960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
429.3300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
429.6640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
430.2300000000	n/a	n/a	Fixation	n/a	n/a	S100
431.1720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
431.5700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
431.8660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
432.4320000000	n/a	n/a	Fixation	n/a	n/a	S100
433.4840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
433.8980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
434.2180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.7840000000	n/a	n/a	Fixation	n/a	n/a	S100
435.7560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
436.1580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
436.5180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.0860000000	n/a	n/a	Fixation	n/a	n/a	S100
438.0480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
438.4020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
438.6700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.2380000000	n/a	n/a	Fixation	n/a	n/a	S100
440.1580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
440.5740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
440.9720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
441.5400000000	n/a	n/a	Fixation	n/a	n/a	S100
442.5100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
442.8860000000	n/a	n/a	Response: Left	n/a	n/a	S  2
443.2400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
443.8080000000	n/a	n/a	Fixation	n/a	n/a	S100
444.7380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
445.1380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
445.5600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
446.1260000000	n/a	n/a	Fixation	n/a	n/a	S100
447.0180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
447.3900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
447.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
448.3440000000	n/a	n/a	Fixation	n/a	n/a	S100
449.3960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
449.8100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
450.1120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
450.6800000000	n/a	n/a	Fixation	n/a	n/a	S100
451.6600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
452.0860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
452.3800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
452.9480000000	n/a	n/a	Fixation	n/a	n/a	S100
453.9100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
454.5900000000	n/a	n/a	Response: Up	n/a	n/a	S  1
454.9820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
455.5500000000	n/a	n/a	Fixation	n/a	n/a	S100
456.5620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
456.8980000000	n/a	n/a	Response: Up	n/a	n/a	S  1
457.2840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
457.8520000000	n/a	n/a	Fixation	n/a	n/a	S100
458.7020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
459.1060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
459.4020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
459.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
460.9320000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
461.3180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
461.7380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
462.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
463.1560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
463.5980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
464.0400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
464.6060000000	n/a	n/a	Fixation	n/a	n/a	S100
465.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
466.0620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
466.3580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
466.9260000000	n/a	n/a	Fixation	n/a	n/a	S100
467.8260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
468.2380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
468.6760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
469.2440000000	n/a	n/a	Fixation	n/a	n/a	S100
470.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
470.6020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
470.9780000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
471.5460000000	n/a	n/a	Fixation	n/a	n/a	S100
472.5260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
472.9300000000	n/a	n/a	Response: Right	n/a	n/a	S  3
473.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
473.9300000000	n/a	n/a	Fixation	n/a	n/a	S100
474.8320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
475.2100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
475.5160000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
476.0820000000	n/a	n/a	Fixation	n/a	n/a	S100
477.0640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
477.4420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
477.7160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
478.2840000000	n/a	n/a	Fixation	n/a	n/a	S100
479.3360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
479.7420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
480.1180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
480.6860000000	n/a	n/a	Fixation	n/a	n/a	S100
481.5760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
481.9620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
482.4040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
482.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
484.0120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
484.3900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
484.7380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
485.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
486.3480000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
486.6980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
487.1580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
487.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
488.5860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
488.9980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
489.2760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
489.8420000000	n/a	n/a	Fixation	n/a	n/a	S100
490.7940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
491.1860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
491.4940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
492.0620000000	n/a	n/a	Fixation	n/a	n/a	S100
492.9920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
493.4620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
493.8120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
494.3800000000	n/a	n/a	Fixation	n/a	n/a	S100
495.2600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
495.7020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
496.1640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
496.7320000000	n/a	n/a	Fixation	n/a	n/a	S100
497.7020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
498.1460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
498.5000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
499.0660000000	n/a	n/a	Fixation	n/a	n/a	S100
500.1080000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
500.4940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
500.8680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
536.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
537.9380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
538.6160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
538.9640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
539.5300000000	n/a	n/a	Fixation	n/a	n/a	S100
540.5020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
540.8800000000	n/a	n/a	Response: Up	n/a	n/a	S  1
541.2820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
541.8480000000	n/a	n/a	Fixation	n/a	n/a	S100
542.7900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
543.2040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
543.5840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
544.1500000000	n/a	n/a	Fixation	n/a	n/a	S100
545.1920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
545.6480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
546.0020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
546.5700000000	n/a	n/a	Fixation	n/a	n/a	S100
547.5100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
547.8960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
548.3380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
548.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
549.7660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
550.1440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
550.5220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
551.0900000000	n/a	n/a	Fixation	n/a	n/a	S100
552.0500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
552.4400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
552.8740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
553.4420000000	n/a	n/a	Fixation	n/a	n/a	S100
554.3520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
554.7080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
555.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
555.6420000000	n/a	n/a	Fixation	n/a	n/a	S100
556.5840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
556.9600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
557.2600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
557.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
558.7380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
559.1160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
559.4460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
560.0120000000	n/a	n/a	Fixation	n/a	n/a	S100
561.0140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
561.3680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
561.6480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
562.2140000000	n/a	n/a	Fixation	n/a	n/a	S100
