onset	duration	sample	trial_type	response_time	stim_file	value
398.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
399.0640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
399.5400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
399.9040000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
400.4700000000	n/a	n/a	Fixation	n/a	n/a	S100
401.5220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
401.9880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
402.4060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
402.9720000000	n/a	n/a	Fixation	n/a	n/a	S100
403.9540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
404.4280000000	n/a	n/a	Response: Up	n/a	n/a	S  1
404.8580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
405.4240000000	n/a	n/a	Fixation	n/a	n/a	S100
406.4160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
406.8680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
407.2920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
407.8600000000	n/a	n/a	Fixation	n/a	n/a	S100
408.8320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
409.3520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
409.7620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
410.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
411.3800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
412.3080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
412.5800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
413.1480000000	n/a	n/a	Fixation	n/a	n/a	S100
414.0980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
414.5680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
414.9480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
415.5160000000	n/a	n/a	Fixation	n/a	n/a	S100
416.4360000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
416.8960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
417.2340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
417.8000000000	n/a	n/a	Fixation	n/a	n/a	S100
418.8520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
419.3120000000	n/a	n/a	Response: Left	n/a	n/a	S  2
419.7360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.3020000000	n/a	n/a	Fixation	n/a	n/a	S100
421.1840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
421.7000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
421.9700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.5380000000	n/a	n/a	Fixation	n/a	n/a	S100
423.5780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
424.1720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
424.4560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
425.0220000000	n/a	n/a	Fixation	n/a	n/a	S100
425.9540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
426.4840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
426.7740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
427.3420000000	n/a	n/a	Fixation	n/a	n/a	S100
428.2720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
428.8880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
429.1920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.7600000000	n/a	n/a	Fixation	n/a	n/a	S100
430.6120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
431.1160000000	n/a	n/a	Response: Left	n/a	n/a	S  2
431.5440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
432.1120000000	n/a	n/a	Fixation	n/a	n/a	S100
433.1120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
433.6160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
434.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
434.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
435.6880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
436.1640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
436.4660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
437.0320000000	n/a	n/a	Fixation	n/a	n/a	S100
437.9140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
438.6360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
439.0000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
439.5680000000	n/a	n/a	Fixation	n/a	n/a	S100
440.6080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
441.1720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
441.5360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
442.1020000000	n/a	n/a	Fixation	n/a	n/a	S100
443.0740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
443.5880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
443.8540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
444.4220000000	n/a	n/a	Fixation	n/a	n/a	S100
445.2820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
445.9040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
446.2220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
446.7900000000	n/a	n/a	Fixation	n/a	n/a	S100
447.7200000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
448.3720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
448.7920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
449.3580000000	n/a	n/a	Fixation	n/a	n/a	S100
450.3400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
450.8080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
451.2260000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
451.7940000000	n/a	n/a	Fixation	n/a	n/a	S100
452.7640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
453.2200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
453.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
454.0460000000	n/a	n/a	Fixation	n/a	n/a	S100
454.9260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
455.4880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
455.9300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
456.4960000000	n/a	n/a	Fixation	n/a	n/a	S100
457.4780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
458.1480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
458.4980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
459.0660000000	n/a	n/a	Fixation	n/a	n/a	S100
460.0960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
460.5880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
461.0000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
461.5680000000	n/a	n/a	Fixation	n/a	n/a	S100
462.5580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
463.1560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
463.5860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
464.1520000000	n/a	n/a	Fixation	n/a	n/a	S100
465.0440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
465.6880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
466.0880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
466.6540000000	n/a	n/a	Fixation	n/a	n/a	S100
467.5660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
468.1000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
468.4900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
469.0560000000	n/a	n/a	Fixation	n/a	n/a	S100
470.0780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
470.5200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
470.8740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
471.4420000000	n/a	n/a	Fixation	n/a	n/a	S100
472.4620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
473.0200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
473.2920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
473.8600000000	n/a	n/a	Fixation	n/a	n/a	S100
474.8120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
475.3280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
475.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
476.3460000000	n/a	n/a	Fixation	n/a	n/a	S100
477.2960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
477.9160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
478.3300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
478.8980000000	n/a	n/a	Fixation	n/a	n/a	S100
479.8980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
480.4200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
480.7980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
481.3660000000	n/a	n/a	Fixation	n/a	n/a	S100
482.4180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
482.9400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
483.2680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
483.8340000000	n/a	n/a	Fixation	n/a	n/a	S100
484.8060000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
485.2800000000	n/a	n/a	Response: Up	n/a	n/a	S  1
485.7200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
486.2860000000	n/a	n/a	Fixation	n/a	n/a	S100
487.1980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
487.6320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
488.0700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
488.6380000000	n/a	n/a	Fixation	n/a	n/a	S100
489.6000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
490.1000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
490.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
490.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
491.8000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
492.2520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
492.7080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
493.2740000000	n/a	n/a	Fixation	n/a	n/a	S100
494.3160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
494.7760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
495.1600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
546.1320000000	n/a	n/a	Fixation	n/a	n/a	S100
547.0940000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
548.5220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
548.9000000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
549.4680000000	n/a	n/a	Fixation	n/a	n/a	S100
550.4180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
551.1060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
551.4360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
552.0020000000	n/a	n/a	Fixation	n/a	n/a	S100
552.8940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
553.5540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
553.9880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
554.5540000000	n/a	n/a	Fixation	n/a	n/a	S100
555.5360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
556.0580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
556.4900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
557.0560000000	n/a	n/a	Fixation	n/a	n/a	S100
558.0880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
558.5220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
558.8240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
559.3920000000	n/a	n/a	Fixation	n/a	n/a	S100
560.3840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
560.9140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
561.2600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
561.8280000000	n/a	n/a	Fixation	n/a	n/a	S100
562.7080000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
563.2700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
563.6620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
564.2280000000	n/a	n/a	Fixation	n/a	n/a	S100
565.0800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
565.6420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
566.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
566.6480000000	n/a	n/a	Fixation	n/a	n/a	S100
567.6680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
568.2060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
568.6480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
569.2160000000	n/a	n/a	Fixation	n/a	n/a	S100
570.2480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
570.7340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
571.0340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
571.6020000000	n/a	n/a	Fixation	n/a	n/a	S100
572.6120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
573.1100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
573.5700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
574.1360000000	n/a	n/a	Fixation	n/a	n/a	S100
