onset	duration	sample	trial_type	response_time	stim_file	value
224.0820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
224.3540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
224.9220000000	n/a	n/a	Fixation	n/a	n/a	S100
225.8020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
226.3140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
226.6220000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
227.1900000000	n/a	n/a	Fixation	n/a	n/a	S100
228.1600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
228.7940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
229.2080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
229.7740000000	n/a	n/a	Fixation	n/a	n/a	S100
230.6960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
231.4900000000	n/a	n/a	Response: Left	n/a	n/a	S  2
231.8260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
232.3940000000	n/a	n/a	Fixation	n/a	n/a	S100
233.3240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
233.8540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
234.1620000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
234.7280000000	n/a	n/a	Fixation	n/a	n/a	S100
235.6600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
236.2140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
236.5140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
237.0800000000	n/a	n/a	Fixation	n/a	n/a	S100
238.0520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
238.5340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
238.8140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
239.3820000000	n/a	n/a	Fixation	n/a	n/a	S100
240.2340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
240.9700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
241.3160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
241.8840000000	n/a	n/a	Fixation	n/a	n/a	S100
242.7660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
243.3020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
243.6020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
244.1680000000	n/a	n/a	Fixation	n/a	n/a	S100
245.1600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
245.6540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
246.0540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
246.6200000000	n/a	n/a	Fixation	n/a	n/a	S100
247.6120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
248.0260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
248.4880000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
249.0560000000	n/a	n/a	Fixation	n/a	n/a	S100
249.9180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
250.6460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
251.0580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
251.6240000000	n/a	n/a	Fixation	n/a	n/a	S100
252.4860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
253.4340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
253.6920000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
254.2600000000	n/a	n/a	Fixation	n/a	n/a	S100
255.2820000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
256.0340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
256.3440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
256.9120000000	n/a	n/a	Fixation	n/a	n/a	S100
257.8140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
258.3860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
258.8460000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
259.4140000000	n/a	n/a	Fixation	n/a	n/a	S100
260.2960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
260.7100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
261.0980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
261.6660000000	n/a	n/a	Fixation	n/a	n/a	S100
262.5260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
263.0820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
263.4660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
264.0340000000	n/a	n/a	Fixation	n/a	n/a	S100
265.0360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
265.6220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
266.0520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
266.6200000000	n/a	n/a	Fixation	n/a	n/a	S100
267.5000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
268.1500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
268.4540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
269.0220000000	n/a	n/a	Fixation	n/a	n/a	S100
269.9620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
270.5140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
270.9060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
271.4740000000	n/a	n/a	Fixation	n/a	n/a	S100
272.5040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
272.9820000000	n/a	n/a	Response: Right	n/a	n/a	S  3
273.3580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
273.9240000000	n/a	n/a	Fixation	n/a	n/a	S100
274.8760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
275.4420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
275.8940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
276.4600000000	n/a	n/a	Fixation	n/a	n/a	S100
277.3620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
277.8580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
278.2440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
278.8120000000	n/a	n/a	Fixation	n/a	n/a	S100
279.8240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
280.4060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
280.6960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
281.2640000000	n/a	n/a	Fixation	n/a	n/a	S100
282.2240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
282.7900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
283.1320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
283.7000000000	n/a	n/a	Fixation	n/a	n/a	S100
284.5700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
285.1980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
285.5340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
286.1000000000	n/a	n/a	Fixation	n/a	n/a	S100
287.1020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
287.5340000000	n/a	n/a	Response: Up	n/a	n/a	S  1
287.8180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
288.3860000000	n/a	n/a	Fixation	n/a	n/a	S100
289.2980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
289.7620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
290.0700000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
290.6380000000	n/a	n/a	Fixation	n/a	n/a	S100
291.5080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
292.0180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
292.4880000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
293.0560000000	n/a	n/a	Fixation	n/a	n/a	S100
294.0880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
294.5980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
295.0400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
295.6080000000	n/a	n/a	Fixation	n/a	n/a	S100
296.5100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
296.9700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
297.3420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
297.9100000000	n/a	n/a	Fixation	n/a	n/a	S100
298.9520000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
299.4580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
299.7280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
300.2940000000	n/a	n/a	Fixation	n/a	n/a	S100
301.3260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
301.7700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
302.1300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
302.6960000000	n/a	n/a	Fixation	n/a	n/a	S100
303.6680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
304.1100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
304.4480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
305.0160000000	n/a	n/a	Fixation	n/a	n/a	S100
305.9560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
306.4660000000	n/a	n/a	Response: Right	n/a	n/a	S  3
306.8660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
307.4340000000	n/a	n/a	Fixation	n/a	n/a	S100
308.3140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
308.7940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
309.0860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
309.6520000000	n/a	n/a	Fixation	n/a	n/a	S100
310.6440000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
311.0740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
311.4040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
311.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
312.9320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
313.4620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
313.8880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
314.4560000000	n/a	n/a	Fixation	n/a	n/a	S100
315.3160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
315.7500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
316.1060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
316.6740000000	n/a	n/a	Fixation	n/a	n/a	S100
317.6460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
318.0700000000	n/a	n/a	Response: Left	n/a	n/a	S  2
318.5420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
319.1100000000	n/a	n/a	Fixation	n/a	n/a	S100
320.1400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
320.6140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
320.9440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
321.5120000000	n/a	n/a	Fixation	n/a	n/a	S100
322.4920000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
322.9940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
323.3120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
323.8800000000	n/a	n/a	Fixation	n/a	n/a	S100
324.9100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
325.4340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
325.8140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
326.3820000000	n/a	n/a	Fixation	n/a	n/a	S100
327.2820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
327.6860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
327.9660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
328.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
329.4140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
329.9460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
330.2840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
330.8520000000	n/a	n/a	Fixation	n/a	n/a	S100
331.8820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
332.3740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
332.6700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
333.2360000000	n/a	n/a	Fixation	n/a	n/a	S100
334.0980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
334.5460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
334.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
335.4880000000	n/a	n/a	Fixation	n/a	n/a	S100
336.3900000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
336.9380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
337.2060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
337.7740000000	n/a	n/a	Fixation	n/a	n/a	S100
338.6640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
339.0900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
339.4080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
339.9760000000	n/a	n/a	Fixation	n/a	n/a	S100
340.9160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
341.4240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
341.7260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
342.2940000000	n/a	n/a	Fixation	n/a	n/a	S100
343.1440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
343.5520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
343.8940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
344.4620000000	n/a	n/a	Fixation	n/a	n/a	S100
345.3140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
345.8240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
346.2460000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
346.8140000000	n/a	n/a	Fixation	n/a	n/a	S100
347.7340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
348.1880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
348.6480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
349.2160000000	n/a	n/a	Fixation	n/a	n/a	S100
350.0660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
350.5120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
350.7840000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
351.3500000000	n/a	n/a	Fixation	n/a	n/a	S100
352.2820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
352.7640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
353.1680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
353.7360000000	n/a	n/a	Fixation	n/a	n/a	S100
354.7860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
355.3040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
355.5860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
356.1540000000	n/a	n/a	Fixation	n/a	n/a	S100
357.2060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
357.6320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
358.0720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
358.6400000000	n/a	n/a	Fixation	n/a	n/a	S100
359.6800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
360.0800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
360.4240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
360.9920000000	n/a	n/a	Fixation	n/a	n/a	S100
361.9120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
362.3880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
362.7920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
363.3600000000	n/a	n/a	Fixation	n/a	n/a	S100
364.2100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
364.6360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
364.9600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
365.5280000000	n/a	n/a	Fixation	n/a	n/a	S100
366.4700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
366.9280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
367.2800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
367.8460000000	n/a	n/a	Fixation	n/a	n/a	S100
368.7480000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
369.1760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
369.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
370.1140000000	n/a	n/a	Fixation	n/a	n/a	S100
370.9760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
371.4160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
371.7820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
372.3500000000	n/a	n/a	Fixation	n/a	n/a	S100
373.2700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
373.8000000000	n/a	n/a	Response: Right	n/a	n/a	S  3
374.2680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
374.8340000000	n/a	n/a	Fixation	n/a	n/a	S100
375.6960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
376.3000000000	n/a	n/a	Response: Left	n/a	n/a	S  2
376.7360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
377.3040000000	n/a	n/a	Fixation	n/a	n/a	S100
378.2940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
378.9400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
379.2380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
379.8060000000	n/a	n/a	Fixation	n/a	n/a	S100
380.7160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
381.3160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
381.6900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
382.2580000000	n/a	n/a	Fixation	n/a	n/a	S100
383.2980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
383.6920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
384.1260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
384.6920000000	n/a	n/a	Fixation	n/a	n/a	S100
385.5540000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
385.9560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
386.3100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
386.8780000000	n/a	n/a	Fixation	n/a	n/a	S100
387.9080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
388.3880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
388.6620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
389.2300000000	n/a	n/a	Fixation	n/a	n/a	S100
390.2600000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
390.7280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
391.1480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
391.7140000000	n/a	n/a	Fixation	n/a	n/a	S100
392.5860000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
392.9440000000	n/a	n/a	Response: Right	n/a	n/a	S  3
393.2320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
414.7820000000	n/a	n/a	Fixation	n/a	n/a	S100
415.7940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
416.7760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
417.2340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
417.8000000000	n/a	n/a	Fixation	n/a	n/a	S100
418.7620000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
419.2480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
419.7020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
420.2700000000	n/a	n/a	Fixation	n/a	n/a	S100
421.1500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
421.5440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
421.8540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
422.4220000000	n/a	n/a	Fixation	n/a	n/a	S100
423.3120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
423.7720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
424.2060000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
424.7720000000	n/a	n/a	Fixation	n/a	n/a	S100
425.6340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
426.1120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
426.4400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
427.0080000000	n/a	n/a	Fixation	n/a	n/a	S100
427.9200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
428.3800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
428.6760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
429.2420000000	n/a	n/a	Fixation	n/a	n/a	S100
430.1440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
430.5560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
430.8440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
431.4120000000	n/a	n/a	Fixation	n/a	n/a	S100
432.2920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
432.7400000000	n/a	n/a	Response: Left	n/a	n/a	S  2
433.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
433.6300000000	n/a	n/a	Fixation	n/a	n/a	S100
434.5500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
435.0240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
435.3800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
435.9480000000	n/a	n/a	Fixation	n/a	n/a	S100
436.8400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
437.3640000000	n/a	n/a	Response: Up	n/a	n/a	S  1
437.6660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
438.2340000000	n/a	n/a	Fixation	n/a	n/a	S100
439.2240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
439.6720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
440.0520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
440.6180000000	n/a	n/a	Fixation	n/a	n/a	S100
